?uri	?D_title	?D_description	?D_creator_name	?D_accrualPeriodicity	?D_issued	?D_keyword	?D_theme	?D_modified	?D_publisher_name	?D_rightsHolder_name	?D_contactPoint_hasEmail_nonorm	?D_landingPage	?Dist_format	?Dist_license	?Dist_accessURL
<http://dati.comune.matera.it/dataset/e4d149db-f003-4fde-a721-84bfcdd8cf81>	"Riepilogo incidenti stradali da Marzo 2007 al 31.12.2016 avvenuti nel comune di Matera"	"Il dataset contiene i dati complessivi degli incidenti stradali rilevati nel nostro Comune dalla Polizia Locale riepilogati per mese ed anno, per cause dei sinistri, per tipologia degli stessi e per tipologia di strada dove sono avvenuti e verranno aggiornati mensilmente. Il lavoro fa parte di un programma più complessivo di monitoraggio e studio, nonché rappresentazione geografica con relative coordinate per l'esatta ubicazione del sinistro. Per un maggiore approfondimento si consiglia di accedere al seguente portale: http://rsdi.regione.basilicata.it/sigeost/app?uuid=11A25038-4DF1-9BAB-4822-C64AA2D976B4. [_MAPPA_](https://infogr.am/grafico_degli_incidenti_stradali_per_mese_ed_anno_dal_2007_al_2015"	"Ufficio Statistica"	<http://publications.europa.eu/resource/authority/frequency/MONTHLY>	"2018-01-17T20:19:07.221188"^^<http://www.w3.org/2001/XMLSchema#dateTime>	"incidenti stradali"	<http://publications.europa.eu/resource/authority/data-theme/TRAN>	"2018-02-01T00:00:00"^^<http://www.w3.org/2001/XMLSchema#dateTime>	"Redazione OD"	"Comune di Matera"	<file:///Users/bubu/Work/Experiment/CasaDelleTecnologie/CDTM-PreparingDCATtoCVS/ckan@piersoft.it>	<http://dati.comune.matera.it/dataset/riepilogo-incidenti-stradali-da-marzo-2007-al-31-12-2016-avvenuti-nel-comune-di-matera>	<http://publications.europa.eu/resource/authority/file-type/CSV>	<http://www.opendefinition.org/licenses/cc-by>	<https://goo.gl/kX8EDs>
<http://dati.comune.matera.it/dataset/e4d149db-f003-4fde-a721-84bfcdd8cf81>	"Riepilogo incidenti stradali da Marzo 2007 al 31.12.2016 avvenuti nel comune di Matera"	"Il dataset contiene i dati complessivi degli incidenti stradali rilevati nel nostro Comune dalla Polizia Locale riepilogati per mese ed anno, per cause dei sinistri, per tipologia degli stessi e per tipologia di strada dove sono avvenuti e verranno aggiornati mensilmente. Il lavoro fa parte di un programma più complessivo di monitoraggio e studio, nonché rappresentazione geografica con relative coordinate per l'esatta ubicazione del sinistro. Per un maggiore approfondimento si consiglia di accedere al seguente portale: http://rsdi.regione.basilicata.it/sigeost/app?uuid=11A25038-4DF1-9BAB-4822-C64AA2D976B4. [_MAPPA_](https://infogr.am/grafico_degli_incidenti_stradali_per_mese_ed_anno_dal_2007_al_2015"	"Ufficio Statistica"	<http://publications.europa.eu/resource/authority/frequency/MONTHLY>	"2018-01-17T20:19:07.221188"^^<http://www.w3.org/2001/XMLSchema#dateTime>	"incidenti stradali"	<http://publications.europa.eu/resource/authority/data-theme/TRAN>	"2018-02-01T00:00:00"^^<http://www.w3.org/2001/XMLSchema#dateTime>	"Redazione OD"	"Comune di Matera"	<file:///Users/bubu/Work/Experiment/CasaDelleTecnologie/CDTM-PreparingDCATtoCVS/ckan@piersoft.it>	<http://dati.comune.matera.it/dataset/riepilogo-incidenti-stradali-da-marzo-2007-al-31-12-2016-avvenuti-nel-comune-di-matera>	<http://publications.europa.eu/resource/authority/file-type/ARC>	<http://www.opendefinition.org/licenses/cc-by>	<https://goo.gl/M1azG4>
<http://dati.comune.matera.it/dataset/e4d149db-f003-4fde-a721-84bfcdd8cf81>	"Riepilogo incidenti stradali da Marzo 2007 al 31.12.2016 avvenuti nel comune di Matera"	"Il dataset contiene i dati complessivi degli incidenti stradali rilevati nel nostro Comune dalla Polizia Locale riepilogati per mese ed anno, per cause dei sinistri, per tipologia degli stessi e per tipologia di strada dove sono avvenuti e verranno aggiornati mensilmente. Il lavoro fa parte di un programma più complessivo di monitoraggio e studio, nonché rappresentazione geografica con relative coordinate per l'esatta ubicazione del sinistro. Per un maggiore approfondimento si consiglia di accedere al seguente portale: http://rsdi.regione.basilicata.it/sigeost/app?uuid=11A25038-4DF1-9BAB-4822-C64AA2D976B4. [_MAPPA_](https://infogr.am/grafico_degli_incidenti_stradali_per_mese_ed_anno_dal_2007_al_2015"	"Ufficio Statistica"	<http://publications.europa.eu/resource/authority/frequency/MONTHLY>	"2018-01-17T20:19:07.221188"^^<http://www.w3.org/2001/XMLSchema#dateTime>	"statistica"	<http://publications.europa.eu/resource/authority/data-theme/TRAN>	"2018-02-01T00:00:00"^^<http://www.w3.org/2001/XMLSchema#dateTime>	"Redazione OD"	"Comune di Matera"	<file:///Users/bubu/Work/Experiment/CasaDelleTecnologie/CDTM-PreparingDCATtoCVS/ckan@piersoft.it>	<http://dati.comune.matera.it/dataset/riepilogo-incidenti-stradali-da-marzo-2007-al-31-12-2016-avvenuti-nel-comune-di-matera>	<http://publications.europa.eu/resource/authority/file-type/CSV>	<http://www.opendefinition.org/licenses/cc-by>	<https://goo.gl/Xv7kjL>
<http://dati.comune.matera.it/dataset/e4d149db-f003-4fde-a721-84bfcdd8cf81>	"Riepilogo incidenti stradali da Marzo 2007 al 31.12.2016 avvenuti nel comune di Matera"	"Il dataset contiene i dati complessivi degli incidenti stradali rilevati nel nostro Comune dalla Polizia Locale riepilogati per mese ed anno, per cause dei sinistri, per tipologia degli stessi e per tipologia di strada dove sono avvenuti e verranno aggiornati mensilmente. Il lavoro fa parte di un programma più complessivo di monitoraggio e studio, nonché rappresentazione geografica con relative coordinate per l'esatta ubicazione del sinistro. Per un maggiore approfondimento si consiglia di accedere al seguente portale: http://rsdi.regione.basilicata.it/sigeost/app?uuid=11A25038-4DF1-9BAB-4822-C64AA2D976B4. [_MAPPA_](https://infogr.am/grafico_degli_incidenti_stradali_per_mese_ed_anno_dal_2007_al_2015"	"Ufficio Statistica"	<http://publications.europa.eu/resource/authority/frequency/MONTHLY>	"2018-01-17T20:19:07.221188"^^<http://www.w3.org/2001/XMLSchema#dateTime>	"statistica"	<http://publications.europa.eu/resource/authority/data-theme/TRAN>	"2018-02-01T00:00:00"^^<http://www.w3.org/2001/XMLSchema#dateTime>	"Redazione OD"	"Comune di Matera"	<file:///Users/bubu/Work/Experiment/CasaDelleTecnologie/CDTM-PreparingDCATtoCVS/ckan@piersoft.it>	<http://dati.comune.matera.it/dataset/riepilogo-incidenti-stradali-da-marzo-2007-al-31-12-2016-avvenuti-nel-comune-di-matera>	<http://publications.europa.eu/resource/authority/file-type/XLSX>	<http://www.opendefinition.org/licenses/cc-by>	<https://goo.gl/j65TsK>
<http://dati.comune.matera.it/dataset/e4d149db-f003-4fde-a721-84bfcdd8cf81>	"Riepilogo incidenti stradali da Marzo 2007 al 31.12.2016 avvenuti nel comune di Matera"	"Il dataset contiene i dati complessivi degli incidenti stradali rilevati nel nostro Comune dalla Polizia Locale riepilogati per mese ed anno, per cause dei sinistri, per tipologia degli stessi e per tipologia di strada dove sono avvenuti e verranno aggiornati mensilmente. Il lavoro fa parte di un programma più complessivo di monitoraggio e studio, nonché rappresentazione geografica con relative coordinate per l'esatta ubicazione del sinistro. Per un maggiore approfondimento si consiglia di accedere al seguente portale: http://rsdi.regione.basilicata.it/sigeost/app?uuid=11A25038-4DF1-9BAB-4822-C64AA2D976B4. [_MAPPA_](https://infogr.am/grafico_degli_incidenti_stradali_per_mese_ed_anno_dal_2007_al_2015"	"Ufficio Statistica"	<http://publications.europa.eu/resource/authority/frequency/MONTHLY>	"2018-01-17T20:19:07.221188"^^<http://www.w3.org/2001/XMLSchema#dateTime>	"statistica"	<http://publications.europa.eu/resource/authority/data-theme/TRAN>	"2018-02-01T00:00:00"^^<http://www.w3.org/2001/XMLSchema#dateTime>	"Redazione OD"	"Comune di Matera"	<file:///Users/bubu/Work/Experiment/CasaDelleTecnologie/CDTM-PreparingDCATtoCVS/ckan@piersoft.it>	<http://dati.comune.matera.it/dataset/riepilogo-incidenti-stradali-da-marzo-2007-al-31-12-2016-avvenuti-nel-comune-di-matera>	<http://publications.europa.eu/resource/authority/file-type/CSV>	<http://www.opendefinition.org/licenses/cc-by>	<https://goo.gl/s4SNTe>
<http://dati.comune.matera.it/dataset/e4d149db-f003-4fde-a721-84bfcdd8cf81>	"Riepilogo incidenti stradali da Marzo 2007 al 31.12.2016 avvenuti nel comune di Matera"	"Il dataset contiene i dati complessivi degli incidenti stradali rilevati nel nostro Comune dalla Polizia Locale riepilogati per mese ed anno, per cause dei sinistri, per tipologia degli stessi e per tipologia di strada dove sono avvenuti e verranno aggiornati mensilmente. Il lavoro fa parte di un programma più complessivo di monitoraggio e studio, nonché rappresentazione geografica con relative coordinate per l'esatta ubicazione del sinistro. Per un maggiore approfondimento si consiglia di accedere al seguente portale: http://rsdi.regione.basilicata.it/sigeost/app?uuid=11A25038-4DF1-9BAB-4822-C64AA2D976B4. [_MAPPA_](https://infogr.am/grafico_degli_incidenti_stradali_per_mese_ed_anno_dal_2007_al_2015"	"Ufficio Statistica"	<http://publications.europa.eu/resource/authority/frequency/MONTHLY>	"2018-01-17T20:19:07.221188"^^<http://www.w3.org/2001/XMLSchema#dateTime>	"statistica"	<http://publications.europa.eu/resource/authority/data-theme/TRAN>	"2018-02-01T00:00:00"^^<http://www.w3.org/2001/XMLSchema#dateTime>	"Redazione OD"	"Comune di Matera"	<file:///Users/bubu/Work/Experiment/CasaDelleTecnologie/CDTM-PreparingDCATtoCVS/ckan@piersoft.it>	<http://dati.comune.matera.it/dataset/riepilogo-incidenti-stradali-da-marzo-2007-al-31-12-2016-avvenuti-nel-comune-di-matera>	<http://publications.europa.eu/resource/authority/file-type/CSV>	<http://www.opendefinition.org/licenses/cc-by>	<https://goo.gl/FWKCPh>
<http://dati.comune.matera.it/dataset/e4d149db-f003-4fde-a721-84bfcdd8cf81>	"Riepilogo incidenti stradali da Marzo 2007 al 31.12.2016 avvenuti nel comune di Matera"	"Il dataset contiene i dati complessivi degli incidenti stradali rilevati nel nostro Comune dalla Polizia Locale riepilogati per mese ed anno, per cause dei sinistri, per tipologia degli stessi e per tipologia di strada dove sono avvenuti e verranno aggiornati mensilmente. Il lavoro fa parte di un programma più complessivo di monitoraggio e studio, nonché rappresentazione geografica con relative coordinate per l'esatta ubicazione del sinistro. Per un maggiore approfondimento si consiglia di accedere al seguente portale: http://rsdi.regione.basilicata.it/sigeost/app?uuid=11A25038-4DF1-9BAB-4822-C64AA2D976B4. [_MAPPA_](https://infogr.am/grafico_degli_incidenti_stradali_per_mese_ed_anno_dal_2007_al_2015"	"Ufficio Statistica"	<http://publications.europa.eu/resource/authority/frequency/MONTHLY>	"2018-01-17T20:19:07.221188"^^<http://www.w3.org/2001/XMLSchema#dateTime>	"statistica"	<http://publications.europa.eu/resource/authority/data-theme/TRAN>	"2018-02-01T00:00:00"^^<http://www.w3.org/2001/XMLSchema#dateTime>	"Redazione OD"	"Comune di Matera"	<file:///Users/bubu/Work/Experiment/CasaDelleTecnologie/CDTM-PreparingDCATtoCVS/ckan@piersoft.it>	<http://dati.comune.matera.it/dataset/riepilogo-incidenti-stradali-da-marzo-2007-al-31-12-2016-avvenuti-nel-comune-di-matera>	<http://publications.europa.eu/resource/authority/file-type/CSV>	<http://www.opendefinition.org/licenses/cc-by>	<https://goo.gl/kX8EDs>
<http://dati.comune.matera.it/dataset/e4d149db-f003-4fde-a721-84bfcdd8cf81>	"Riepilogo incidenti stradali da Marzo 2007 al 31.12.2016 avvenuti nel comune di Matera"	"Il dataset contiene i dati complessivi degli incidenti stradali rilevati nel nostro Comune dalla Polizia Locale riepilogati per mese ed anno, per cause dei sinistri, per tipologia degli stessi e per tipologia di strada dove sono avvenuti e verranno aggiornati mensilmente. Il lavoro fa parte di un programma più complessivo di monitoraggio e studio, nonché rappresentazione geografica con relative coordinate per l'esatta ubicazione del sinistro. Per un maggiore approfondimento si consiglia di accedere al seguente portale: http://rsdi.regione.basilicata.it/sigeost/app?uuid=11A25038-4DF1-9BAB-4822-C64AA2D976B4. [_MAPPA_](https://infogr.am/grafico_degli_incidenti_stradali_per_mese_ed_anno_dal_2007_al_2015"	"Ufficio Statistica"	<http://publications.europa.eu/resource/authority/frequency/MONTHLY>	"2018-01-17T20:19:07.221188"^^<http://www.w3.org/2001/XMLSchema#dateTime>	"statistica"	<http://publications.europa.eu/resource/authority/data-theme/TRAN>	"2018-02-01T00:00:00"^^<http://www.w3.org/2001/XMLSchema#dateTime>	"Redazione OD"	"Comune di Matera"	<file:///Users/bubu/Work/Experiment/CasaDelleTecnologie/CDTM-PreparingDCATtoCVS/ckan@piersoft.it>	<http://dati.comune.matera.it/dataset/riepilogo-incidenti-stradali-da-marzo-2007-al-31-12-2016-avvenuti-nel-comune-di-matera>	<http://publications.europa.eu/resource/authority/file-type/ARC>	<http://www.opendefinition.org/licenses/cc-by>	<https://goo.gl/M1azG4>
<http://dati.comune.matera.it/dataset/e4d149db-f003-4fde-a721-84bfcdd8cf81>	"Riepilogo incidenti stradali da Marzo 2007 al 31.12.2016 avvenuti nel comune di Matera"	"Il dataset contiene i dati complessivi degli incidenti stradali rilevati nel nostro Comune dalla Polizia Locale riepilogati per mese ed anno, per cause dei sinistri, per tipologia degli stessi e per tipologia di strada dove sono avvenuti e verranno aggiornati mensilmente. Il lavoro fa parte di un programma più complessivo di monitoraggio e studio, nonché rappresentazione geografica con relative coordinate per l'esatta ubicazione del sinistro. Per un maggiore approfondimento si consiglia di accedere al seguente portale: http://rsdi.regione.basilicata.it/sigeost/app?uuid=11A25038-4DF1-9BAB-4822-C64AA2D976B4. [_MAPPA_](https://infogr.am/grafico_degli_incidenti_stradali_per_mese_ed_anno_dal_2007_al_2015"	"Ufficio Statistica"	<http://publications.europa.eu/resource/authority/frequency/MONTHLY>	"2018-01-17T20:19:07.221188"^^<http://www.w3.org/2001/XMLSchema#dateTime>	"Sinistri stradali"	<http://publications.europa.eu/resource/authority/data-theme/TRAN>	"2018-02-01T00:00:00"^^<http://www.w3.org/2001/XMLSchema#dateTime>	"Redazione OD"	"Comune di Matera"	<file:///Users/bubu/Work/Experiment/CasaDelleTecnologie/CDTM-PreparingDCATtoCVS/ckan@piersoft.it>	<http://dati.comune.matera.it/dataset/riepilogo-incidenti-stradali-da-marzo-2007-al-31-12-2016-avvenuti-nel-comune-di-matera>	<http://publications.europa.eu/resource/authority/file-type/CSV>	<http://www.opendefinition.org/licenses/cc-by>	<https://goo.gl/Xv7kjL>
<http://dati.comune.matera.it/dataset/e4d149db-f003-4fde-a721-84bfcdd8cf81>	"Riepilogo incidenti stradali da Marzo 2007 al 31.12.2016 avvenuti nel comune di Matera"	"Il dataset contiene i dati complessivi degli incidenti stradali rilevati nel nostro Comune dalla Polizia Locale riepilogati per mese ed anno, per cause dei sinistri, per tipologia degli stessi e per tipologia di strada dove sono avvenuti e verranno aggiornati mensilmente. Il lavoro fa parte di un programma più complessivo di monitoraggio e studio, nonché rappresentazione geografica con relative coordinate per l'esatta ubicazione del sinistro. Per un maggiore approfondimento si consiglia di accedere al seguente portale: http://rsdi.regione.basilicata.it/sigeost/app?uuid=11A25038-4DF1-9BAB-4822-C64AA2D976B4. [_MAPPA_](https://infogr.am/grafico_degli_incidenti_stradali_per_mese_ed_anno_dal_2007_al_2015"	"Ufficio Statistica"	<http://publications.europa.eu/resource/authority/frequency/MONTHLY>	"2018-01-17T20:19:07.221188"^^<http://www.w3.org/2001/XMLSchema#dateTime>	"Sinistri stradali"	<http://publications.europa.eu/resource/authority/data-theme/TRAN>	"2018-02-01T00:00:00"^^<http://www.w3.org/2001/XMLSchema#dateTime>	"Redazione OD"	"Comune di Matera"	<file:///Users/bubu/Work/Experiment/CasaDelleTecnologie/CDTM-PreparingDCATtoCVS/ckan@piersoft.it>	<http://dati.comune.matera.it/dataset/riepilogo-incidenti-stradali-da-marzo-2007-al-31-12-2016-avvenuti-nel-comune-di-matera>	<http://publications.europa.eu/resource/authority/file-type/XLSX>	<http://www.opendefinition.org/licenses/cc-by>	<https://goo.gl/j65TsK>
<http://dati.comune.matera.it/dataset/e4d149db-f003-4fde-a721-84bfcdd8cf81>	"Riepilogo incidenti stradali da Marzo 2007 al 31.12.2016 avvenuti nel comune di Matera"	"Il dataset contiene i dati complessivi degli incidenti stradali rilevati nel nostro Comune dalla Polizia Locale riepilogati per mese ed anno, per cause dei sinistri, per tipologia degli stessi e per tipologia di strada dove sono avvenuti e verranno aggiornati mensilmente. Il lavoro fa parte di un programma più complessivo di monitoraggio e studio, nonché rappresentazione geografica con relative coordinate per l'esatta ubicazione del sinistro. Per un maggiore approfondimento si consiglia di accedere al seguente portale: http://rsdi.regione.basilicata.it/sigeost/app?uuid=11A25038-4DF1-9BAB-4822-C64AA2D976B4. [_MAPPA_](https://infogr.am/grafico_degli_incidenti_stradali_per_mese_ed_anno_dal_2007_al_2015"	"Ufficio Statistica"	<http://publications.europa.eu/resource/authority/frequency/MONTHLY>	"2018-01-17T20:19:07.221188"^^<http://www.w3.org/2001/XMLSchema#dateTime>	"Sinistri stradali"	<http://publications.europa.eu/resource/authority/data-theme/TRAN>	"2018-02-01T00:00:00"^^<http://www.w3.org/2001/XMLSchema#dateTime>	"Redazione OD"	"Comune di Matera"	<file:///Users/bubu/Work/Experiment/CasaDelleTecnologie/CDTM-PreparingDCATtoCVS/ckan@piersoft.it>	<http://dati.comune.matera.it/dataset/riepilogo-incidenti-stradali-da-marzo-2007-al-31-12-2016-avvenuti-nel-comune-di-matera>	<http://publications.europa.eu/resource/authority/file-type/CSV>	<http://www.opendefinition.org/licenses/cc-by>	<https://goo.gl/s4SNTe>
<http://dati.comune.matera.it/dataset/e4d149db-f003-4fde-a721-84bfcdd8cf81>	"Riepilogo incidenti stradali da Marzo 2007 al 31.12.2016 avvenuti nel comune di Matera"	"Il dataset contiene i dati complessivi degli incidenti stradali rilevati nel nostro Comune dalla Polizia Locale riepilogati per mese ed anno, per cause dei sinistri, per tipologia degli stessi e per tipologia di strada dove sono avvenuti e verranno aggiornati mensilmente. Il lavoro fa parte di un programma più complessivo di monitoraggio e studio, nonché rappresentazione geografica con relative coordinate per l'esatta ubicazione del sinistro. Per un maggiore approfondimento si consiglia di accedere al seguente portale: http://rsdi.regione.basilicata.it/sigeost/app?uuid=11A25038-4DF1-9BAB-4822-C64AA2D976B4. [_MAPPA_](https://infogr.am/grafico_degli_incidenti_stradali_per_mese_ed_anno_dal_2007_al_2015"	"Ufficio Statistica"	<http://publications.europa.eu/resource/authority/frequency/MONTHLY>	"2018-01-17T20:19:07.221188"^^<http://www.w3.org/2001/XMLSchema#dateTime>	"Sinistri stradali"	<http://publications.europa.eu/resource/authority/data-theme/TRAN>	"2018-02-01T00:00:00"^^<http://www.w3.org/2001/XMLSchema#dateTime>	"Redazione OD"	"Comune di Matera"	<file:///Users/bubu/Work/Experiment/CasaDelleTecnologie/CDTM-PreparingDCATtoCVS/ckan@piersoft.it>	<http://dati.comune.matera.it/dataset/riepilogo-incidenti-stradali-da-marzo-2007-al-31-12-2016-avvenuti-nel-comune-di-matera>	<http://publications.europa.eu/resource/authority/file-type/CSV>	<http://www.opendefinition.org/licenses/cc-by>	<https://goo.gl/FWKCPh>
